id,fecha,provincia,zona_prov,genero,edad,maximo_estudio,espacio_identificado,posibilidad_votar,opinion_gestion_alberto,opinion_gestion_kicillof,opinion_tolosapaz,opinion_manes,opinion_santilli,posibilidad_voto_tolosapaz,posibilidad_voto_santilli,posibilidad_voto_manes,intencion_voto_2021,intencion_voto_2021_otros,voto_emitido_2019,analisis_temporal,peso
94,5/10/2021 14:26,Buenos Aires,Zona Oeste conurbano,Mujer,48,Superior,NINGUNO,Casi seguro NO IRÉ A VOTAR,-1,-1,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
95,5/10/2021 14:25,Buenos Aires,Zona Oeste conurbano,Mujer,61,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,-1.0,-1.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
96,5/10/2021 14:20,Buenos Aires,Zona Sur conurbano,Hombre,51,Superior,El peronismo,SEGURAMENTE iré a votar,1,1,1.0,1.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
97,5/10/2021 14:19,Buenos Aires,Zona Oeste conurbano,Mujer,71,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
98,5/10/2021 14:20,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,72,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,2.0,2.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
99,5/10/2021 14:13,Buenos Aires,Zona Oeste conurbano,Hombre,70,Superior,El PRO,SEGURAMENTE iré a votar,-1,-1,-1.0,1.0,1.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
100,5/10/2021 14:10,Buenos Aires,Zona Norte conurbano,Hombre,53,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,1,1.0,-1.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
101,5/10/2021 14:07,Buenos Aires,Zona Norte conurbano,Hombre,42,Superior,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,-1.0,-1.0,0.0,0.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
102,5/10/2021 14:07,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,60,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
103,5/10/2021 14:04,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,72,Secundario,El radicalismo,SEGURAMENTE iré a votar,-2,-2,0.0,0.0,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
104,5/10/2021 13:51,Buenos Aires,Zona Sur conurbano,Hombre,56,Superior,El peronismo,SEGURAMENTE iré a votar,-1,-1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,Vamos con Vos: Florencio Randazzo,,Consenso Federal: Roberto Lavagna,sem_6_(10/02-10/06),1
105,5/10/2021 13:52,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,68,Superior,NINGUNO,SEGURAMENTE iré a votar,-1,0,0.0,1.0,1.0,0.0,0.0,0.0,Juntos: Facundo Manes,,Consenso Federal: Roberto Lavagna,sem_6_(10/02-10/06),1
106,5/10/2021 13:47,Buenos Aires,Zona Oeste conurbano,Mujer,48,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-1.0,0.0,-2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
107,5/10/2021 13:44,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,43,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,2.0,1.0,-1.0,2.0,2.0,Juntos: Facundo Manes,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
108,5/10/2021 13:38,Buenos Aires,Zona Oeste conurbano,Hombre,61,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
109,5/10/2021 13:17,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,75,Secundario,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-1.0,2.0,1.0,-1.0,2.0,2.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
110,5/10/2021 13:14,Buenos Aires,Zona Norte conurbano,Hombre,45,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,2.0,2.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
111,5/10/2021 13:13,Buenos Aires,Zona Oeste conurbano,Hombre,51,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-1.0,1.0,-1.0,-1.0,0.0,0.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
112,5/10/2021 13:10,Buenos Aires,Zona Oeste conurbano,Hombre,57,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
113,5/10/2021 13:09,Buenos Aires,Zona Oeste conurbano,Hombre,43,Superior,NINGUNO,NO ESTO SEGURO de ir a votar,-1,-2,-1.0,1.0,-2.0,-1.0,-1.0,-1.0,Vamos con Vos: Florencio Randazzo,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
114,5/10/2021 13:05,Buenos Aires,Zona Norte conurbano,Hombre,60,Superior,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,0.0,0.0,Vamos con Vos: Florencio Randazzo,,Blanco/nulo,sem_6_(10/02-10/06),1
115,5/10/2021 13:04,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,52,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,0.0,0.0,Avanza Libertad: José Luis Espert,,No recuerdo,sem_6_(10/02-10/06),1
116,5/10/2021 13:03,Buenos Aires,Zona Oeste conurbano,Hombre,50,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
117,5/10/2021 13:02,Buenos Aires,Zona Sur conurbano,Hombre,49,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,1.0,0.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
118,5/10/2021 12:50,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,67,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,1.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
119,5/10/2021 12:49,Buenos Aires,Zona Oeste conurbano,Hombre,61,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
120,5/10/2021 12:27,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,56,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,1.0,-1.0,0.0,0.0,Avanza Libertad: José Luis Espert,,No recuerdo,sem_6_(10/02-10/06),1
121,5/10/2021 12:03,Buenos Aires,Zona Norte conurbano,Mujer,65,Secundario,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,-2.0,1.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,No recuerdo,sem_6_(10/02-10/06),1
122,5/10/2021 11:31,Buenos Aires,Zona Oeste conurbano,Hombre,63,Secundario,El PRO,NO ESTO SEGURO de ir a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
123,5/10/2021 11:18,Buenos Aires,Zona Sur conurbano,Mujer,48,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
124,5/10/2021 10:58,Buenos Aires,Zona Norte conurbano,Hombre,52,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,0.0,0.0,0,,No recuerdo,sem_6_(10/02-10/06),1
125,5/10/2021 10:50,Buenos Aires,Zona Norte conurbano,Hombre,23,Superior,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,2.0,2.0,Avanza Libertad: José Luis Espert,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
126,5/10/2021 10:16,Buenos Aires,Zona Sur conurbano,Mujer,50,Superior,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,0.0,0.0,Juntos: Diego Santilli,,Despertar: José Luis Espert,sem_6_(10/02-10/06),1
127,5/10/2021 09:46,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,57,Superior,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,0.0,-1.0,-1.0,-1.0,Avanza Libertad: José Luis Espert,,No recuerdo,sem_6_(10/02-10/06),1
128,5/10/2021 09:25,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,23,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,-1,1.0,1.0,-1.0,0.0,0.0,0.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
129,5/10/2021 03:10,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,25,Secundario,NINGUNO,Casi seguro NO IRÉ A VOTAR,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,,Blanco/nulo,sem_6_(10/02-10/06),1
130,5/10/2021 02:30,Buenos Aires,Zona Norte conurbano,Hombre,46,Superior,NINGUNO,SEGURAMENTE iré a votar,0,2,2.0,-1.0,1.0,0.0,-1.0,-1.0,Otros,Maximo,Frente Nos: José Gómez Centurión,sem_6_(10/02-10/06),1
131,5/10/2021 02:29,Buenos Aires,Zona Norte conurbano,Hombre,57,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
132,5/10/2021 02:04,Buenos Aires,Zona Norte conurbano,Mujer,45,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-1.0,1.0,1.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
133,5/10/2021 01:54,Buenos Aires,Zona Sur conurbano,Mujer,53,Superior,NINGUNO,SEGURAMENTE iré a votar,-1,-1,0.0,1.0,1.0,-1.0,0.0,2.0,Juntos: Diego Santilli,,Consenso Federal: Roberto Lavagna,sem_6_(10/02-10/06),1
134,5/10/2021 01:26,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,67,Superior,El PRO,SEGURAMENTE iré a votar,2,2,2.0,1.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
135,5/10/2021 01:13,Buenos Aires,Zona Oeste conurbano,Mujer,41,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,1,-1,0.0,0.0,0.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
136,5/10/2021 00:50,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,77,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,0.0,0.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
137,5/10/2021 00:45,Buenos Aires,Zona Sur conurbano,Mujer,55,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,-2.0,1.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
138,5/10/2021 00:42,Buenos Aires,Zona Oeste conurbano,Hombre,81,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,0.0,1.0,1.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
139,5/10/2021 00:26,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,39,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,0.0,2.0,2.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Consenso Federal: Roberto Lavagna,sem_6_(10/02-10/06),1
140,5/10/2021 00:11,Buenos Aires,Zona Norte conurbano,Hombre,40,Secundario,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Consenso Federal: Roberto Lavagna,sem_6_(10/02-10/06),1
141,5/10/2021 00:05,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,54,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
142,4/10/2021 23:40,Buenos Aires,Zona Sur conurbano,Mujer,63,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
143,4/10/2021 23:23,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,37,Primario,El peronismo,SEGURAMENTE iré a votar,2,1,2.0,-1.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
144,4/10/2021 23:23,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,62,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,2.0,1.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
145,4/10/2021 23:02,Buenos Aires,Zona Oeste conurbano,Mujer,53,Superior,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,-1.0,0.0,Avanza Libertad: José Luis Espert,,Despertar: José Luis Espert,sem_6_(10/02-10/06),1
146,4/10/2021 22:54,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,50,Primario,El peronismo,SEGURAMENTE iré a votar,1,1,1.0,-1.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
147,4/10/2021 22:44,Buenos Aires,Zona Oeste conurbano,Mujer,55,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,2.0,0.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
148,4/10/2021 22:43,Buenos Aires,Zona Sur conurbano,Mujer,34,Secundario,La Izquierda,SEGURAMENTE iré a votar,-2,-1,-2.0,0.0,1.0,-1.0,0.0,0.0,FIT-U: Nicolás del Caño,,Fit: Nicolás del Caño,sem_6_(10/02-10/06),1
149,4/10/2021 22:41,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,46,Superior,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,-1.0,-1.0,Avanza Libertad: José Luis Espert,,No recuerdo,sem_6_(10/02-10/06),1
150,4/10/2021 22:15,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,59,Secundario,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,0.0,2.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
151,4/10/2021 22:15,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,60,Superior,El peronismo,SEGURAMENTE iré a votar,-1,1,0.0,0.0,0.0,-1.0,-1.0,-1.0,Vamos con Vos: Florencio Randazzo,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
152,4/10/2021 22:09,Buenos Aires,Zona Oeste conurbano,Hombre,45,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-2,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,,Blanco/nulo,sem_6_(10/02-10/06),1
153,4/10/2021 22:05,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,70,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-1,-1.0,2.0,2.0,-1.0,0.0,2.0,Juntos: Facundo Manes,,Consenso Federal: Roberto Lavagna,sem_6_(10/02-10/06),1
154,4/10/2021 21:59,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,41,Superior,El peronismo,SEGURAMENTE iré a votar,-2,1,1.0,1.0,1.0,0.0,-1.0,-1.0,Principios y valores: Guillermo Moreno,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
155,4/10/2021 21:55,Buenos Aires,Zona Norte conurbano,Mujer,60,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
156,4/10/2021 21:44,Buenos Aires,Zona Sur conurbano,Hombre,43,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
157,4/10/2021 21:43,Buenos Aires,Zona Norte conurbano,Hombre,50,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
158,4/10/2021 21:42,Buenos Aires,Zona Sur conurbano,Mujer,60,Secundario,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,-2.0,-1.0,-1.0,0.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
159,4/10/2021 21:43,Buenos Aires,Zona Norte conurbano,Hombre,58,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,0.0,0.0,Juntos: Facundo Manes,,Despertar: José Luis Espert,sem_6_(10/02-10/06),1
160,4/10/2021 21:41,Buenos Aires,Zona Norte conurbano,Mujer,57,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,-1.0,2.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
161,4/10/2021 21:39,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,45,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,-1,1.0,-2.0,-2.0,2.0,0.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
162,4/10/2021 21:36,Buenos Aires,Zona Norte conurbano,Hombre,83,Secundario,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,2.0,2.0,-1.0,2.0,2.0,Avanza Libertad: José Luis Espert,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
163,4/10/2021 21:18,Buenos Aires,Zona Oeste conurbano,Mujer,60,Superior,El radicalismo,SEGURAMENTE iré a votar,1,-1,1.0,1.0,1.0,0.0,-1.0,0.0,0,,Consenso Federal: Roberto Lavagna,sem_6_(10/02-10/06),1
164,4/10/2021 21:28,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,39,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-1.0,1.0,1.0,-1.0,0.0,0.0,0,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
165,4/10/2021 21:27,Buenos Aires,Zona Norte conurbano,Mujer,24,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,2.0,2.0,-1.0,2.0,2.0,Avanza Libertad: José Luis Espert,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
166,4/10/2021 21:23,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,35,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,-2.0,1.0,-1.0,0.0,-1.0,Avanza Libertad: José Luis Espert,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
167,4/10/2021 21:19,Buenos Aires,Zona Norte conurbano,Hombre,78,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,1.0,,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
168,4/10/2021 21:11,Buenos Aires,Zona Norte conurbano,Hombre,62,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,-1.0,2.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
169,4/10/2021 21:09,Buenos Aires,Zona Sur conurbano,Hombre,66,Primario,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
170,4/10/2021 20:57,Buenos Aires,Zona Sur conurbano,Hombre,71,Secundario,NINGUNO,SEGURAMENTE iré a votar,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0,,No recuerdo,sem_6_(10/02-10/06),1
171,4/10/2021 20:52,Buenos Aires,Zona Oeste conurbano,Hombre,65,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,-1.0,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
172,4/10/2021 20:36,Buenos Aires,Zona Norte conurbano,Mujer,68,Secundario,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-1.0,2.0,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Consenso Federal: Roberto Lavagna,sem_6_(10/02-10/06),1
173,4/10/2021 20:29,Buenos Aires,Zona Sur conurbano,Hombre,31,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,1.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
174,4/10/2021 20:32,Buenos Aires,Zona Sur conurbano,Mujer,52,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
175,4/10/2021 20:31,Buenos Aires,Zona Norte conurbano,Mujer,54,Secundario,NINGUNO,SEGURAMENTE iré a votar,-1,-1,-2.0,0.0,0.0,-1.0,-1.0,-1.0,0,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
176,4/10/2021 20:30,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,64,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
177,4/10/2021 20:18,Buenos Aires,Zona Norte conurbano,Hombre,65,Superior,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,1.0,-1.0,0.0,0.0,Avanza Libertad: José Luis Espert,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
178,4/10/2021 20:07,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,87,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,0.0,0.0,Avanza Libertad: José Luis Espert,,Despertar: José Luis Espert,sem_6_(10/02-10/06),1
179,4/10/2021 19:58,Buenos Aires,Zona Norte conurbano,Hombre,61,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,1.0,1.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
180,4/10/2021 19:52,Buenos Aires,Zona Sur conurbano,Mujer,57,Secundario,El PRO,SEGURAMENTE iré a votar,0,0,0.0,0.0,1.0,0.0,2.0,0.0,Juntos: Diego Santilli,,No recuerdo,sem_6_(10/02-10/06),1
181,4/10/2021 19:50,Buenos Aires,Zona Norte conurbano,Hombre,58,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,2.0,-1.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
182,4/10/2021 19:48,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,56,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
183,4/10/2021 19:47,Buenos Aires,Zona Norte conurbano,Hombre,48,Superior,El peronismo,SEGURAMENTE iré a votar,1,1,1.0,0.0,1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_6_(10/02-10/06),1
184,4/10/2021 19:45,Buenos Aires,Zona Norte conurbano,Hombre,75,Secundario,El radicalismo,Casi seguro NO IRÉ A VOTAR,-1,-1,-2.0,0.0,0.0,-1.0,0.0,0.0,Juntos: Diego Santilli,,No recuerdo,sem_6_(10/02-10/06),1
185,4/10/2021 19:27,Buenos Aires,Zona Norte conurbano,Mujer,36,Superior,Los libertarios,SEGURAMENTE iré a votar,-2,-2,0.0,1.0,1.0,-1.0,0.0,0.0,Avanza Libertad: José Luis Espert,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
186,4/10/2021 19:26,Buenos Aires,Zona Norte conurbano,Mujer,61,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,2.0,2.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_6_(10/02-10/06),1
